,Galaxy ID,meas,H (Mpc),D (Mpc),P (Mpc),Q (Mpc),M (Mpc),Dmin (Mpc),Dmax (Mpc)
12762,NGC 6501,2,3.8897488572112824,54.538104868453836,7.341793813859383,10.364947434405877,7.49259165146311,49.93591545681936,58.76707682023842
12763,AGC 270370,3,52.87042870136188,335.2067995605799,29.547038231558634,33.77611490696808,51.000177991085145,280.2858359348959,380.9583718997587
12764,UGC 11058,4,10.302710043500374,76.09355979033852,7.6980920184166575,8.263976431714077,10.670071860907257,66.14788177710868,87.82559259214256
12765,UGC 11055,6,9.66498238686882,43.70212862257715,3.6628037435868235,10.115175361283715,8.247614041682095,34.13712521429186,53.5600733369258
12766,UGC 11060,4,7.978932188775424,68.84777011746377,5.059971968879498,6.065399919763195,7.811103934402853,60.80752636063697,76.95499654515653
12767,UGC 11057,6,7.346537709715247,33.358064758097875,1.9168352554272519,7.533249518962301,6.828494987496682,25.817964773271385,40.83035354196088
12768,UGC 11064,3,14.310699276107888,99.86011039099043,3.054691856823363,20.985370531218816,8.118745685579613,95.98167066804521,124.6192197476237
12769,SN 2000cn,2,12.539577932011154,117.52501207309916,5.949030402659202,37.216443090555856,18.536317761249528,104.84027967392899,129.94671873369973
12770,2MASX J17580251+6904262,3,33.9149227712448,300.05592497121785,24.860516228820657,28.73170791645345,35.999894357644436,264.47763307532443,330.9533852236934
12771,CGCG 340-028,4,38.70634107445255,249.7243344318716,15.288334384138082,22.651044754652386,28.56685593926084,205.22573531382085,278.62820752568484
12772,CGCG 340-029 NED02,2,17.226131439414793,159.64699540221497,33.94541747058444,43.447907223322254,33.4436488003861,139.72534542583264,178.5400315411102
12773,ESO 139- G 045,5,11.501868432365514,65.69266381252338,5.809845537064399,10.732362926095425,10.139643510725174,55.820947288366675,79.00085103251143
12774,AGC 270378,3,36.580132904273405,306.4060910640095,25.805402950054926,29.476279646350665,37.60480203209779,267.8791587357191,339.176253355642
12775,UGC 11076,8,19.23617124635241,109.63327163881502,7.692425289668385,11.77478034169594,15.945555886908576,92.22633943473643,130.90560863512266
12776,UGC 11073,6,13.146020553954441,85.95984498118874,5.4587177779925256,8.46541081881927,10.687984736252464,73.28671325690964,99.43716522458845
12777,AGC 270379,3,41.76531684397858,401.5167052843998,32.66972899174364,33.17129563174096,44.96964170407337,362.2587088787034,443.74334431625977
12778,UGC 11074,2,1.867701637327659,27.729497799073044,3.574752008849206,5.030121947930044,3.6189817096455528,25.546993240117363,29.821129651027405
12779,ESO 071- G 001,2,8.839788796836404,78.05427109303767,3.5676488247869704,10.790436687580266,7.634756134876989,69.28930442663625,86.75861124047606
12780,NGC 6532,7,10.80965753792301,70.97549072988797,4.27947564060281,5.94697760440212,8.87286475100616,61.346287397419495,82.37441895913125
12781,ESO 139- G 046,8,5.27392764292287,27.84777386924485,1.789173280095069,3.9292685200100186,4.198488508701624,23.507408103322447,34.15887367221108
12782,ESO 102- G 019,2,6.685587976638941,60.87522406849028,3.997597712177365,11.59311382118134,7.741486840705127,54.2978564833142,67.78782299056694
12783,NGC 6483,10,13.105720262381686,57.37584345917368,3.5394039589561417,11.349833175083232,10.300866180624812,45.15754244218321,71.52374343120226
12784,2MASX J17594494+6911252,3,41.71619805243905,422.27105413784403,33.569716811516024,34.28610132591839,45.24641950303248,381.7448261438475,464.3412258330181
12785,ABELL 2295,2,8.132566942279578,347.9989918820231,15.233937956969426,23.23376516462458,15.980942340689122,338.366411882167,357.1252344103838
12786,2MFGC 14160,3,6.588479475155561,59.58026543446156,6.924869466666793,6.973857752047138,8.198433536343563,53.323432956588924,67.1019890808681
12787,ESO 139- G 049,8,5.253315004441946,30.09695447590883,1.9867831421199613,3.2317086933588475,4.282907834907657,25.56704641514377,36.13515199399757
12788,UGC 11090,4,7.374850030441409,51.2321130868423,3.9128521453788565,4.747343759961284,6.560921968556364,44.376286272413715,58.91129731060269
12789,UGC 11091,3,8.042757590348959,100.60055929099184,7.407231207398278,7.9662496112360985,9.400349977985032,92.50208394124655,108.65762237206224
12790,2MASX J18004511+6919288,4,33.93441886785047,321.2667203772516,15.705105408742948,23.878752086548335,28.795331969186844,283.2107204781063,349.02251911216007
12791,2MASX J18005650+6929399,3,40.58718019851454,360.79319310430213,30.000601958004047,32.26284658052658,42.62506532685894,320.8381476791521,400.4813565175575
12792,2MASX J18014487+6930538,3,22.4244603989684,248.22181694826872,19.009295797844295,23.712281570132745,25.309569415311874,223.8999843663004,268.9795651112126
12793,NGC 6527,4,10.06105865851948,75.06495205851559,7.624257247060348,7.946196373866674,10.270786363883179,65.68833336477589,86.2096146409809
12794,AGC 280132,3,40.0187278167235,398.20228408496604,31.964519829760818,32.60537815913632,44.00379348865357,359.4968769352908,439.0745229478521
12795,UGC 11093,20,5.066946679786888,23.507183441273607,0.9655861036347215,2.9681473832834704,3.6133358086754734,19.096539038920007,29.253694960357578
12796,2MASX J18015270+6842437,3,36.91953166196801,346.8411818839132,28.34372548167487,32.35162260320917,39.536161330891666,309.95561734816704,382.1914033807912
12797,ESO 102- G 023,8,21.04421086389931,122.71532018825168,7.495213228027314,13.496007069764332,17.237215882612897,101.82776279121572,144.11905096038305
12798,NGC 6492,6,10.224770269921375,56.752490460534716,2.0688805342439394,6.873953516099718,10.095672806797975,46.89746439378507,68.22639638989622
12799,UGC 11102,3,15.147367644653215,147.55641916943836,11.691871166890103,15.928589390393393,16.81126863381497,130.83219467579622,161.48611215457208
12800,UGC 11101,3,7.967548991776916,74.93969174461309,5.66571052722151,8.600703891346154,8.319959829084214,68.77207346460581,85.09060973473795
12801,2MASX J18031234+6917048,3,51.560730917880264,513.353217744005,41.30662510221532,41.927812216405954,56.016946718503924,464.29889403547537,564.4079951699171
12802,2MASX J18034705+6922579,3,36.022863638725696,310.3484532708927,25.718811834204296,34.03218582082689,37.7530205420458,269.6316303732762,339.8229895356003
12803,CGCG 056-008,2,2.2271201223456094,25.273545071942927,3.9439964482532126,6.212010360011135,4.211784034019683,22.71166253123366,27.729458321453336
12804,ESO 044- G 024,4,22.610320297444673,151.83234122054097,11.453233433753491,17.535344332285774,19.408055953699463,126.11054475418509,171.16963094536143
12805,2MASX J18042418+6915401,3,36.550526289353876,358.2124721834337,28.894088262992057,30.101386294462998,39.22354756206843,322.65408965104854,392.4052557836375
12806,NGC 6560,3,17.70641629119837,97.09016419874504,12.552909226222017,25.61514450127593,18.879526344345248,76.66656883259124,112.80894599378803
12807,NGC 6548,7,29.998316585173704,67.07404535302331,1.445938956014103,18.01347305980752,18.911562760740555,24.02706820956959,84.09527770037394
12808,UGC 11118,4,13.658742691462923,90.12862121206304,8.687109920424055,10.480835331260941,12.751933250798844,78.16246964587789,105.66420595654267
12809,NGC 6550,2,5.204338741204988,46.23865473606001,6.121784616994649,15.86980521058741,8.115389519681711,40.55280583175126,51.44832742461184
12810,NGC 6555,2,4.638727804972076,27.274336301940636,4.032552293299202,14.627695110579056,7.029740098246718,22.376645365170873,31.8860494492057
12811,FGC 2185,3,16.953318646000817,86.12386132990322,11.334969543083863,26.058915750715144,17.559610036163523,74.59727411682348,109.34003694129662
12812,IC 4688,7,11.603183117455812,71.65789958740612,4.523650778407056,6.713780507972151,9.797413094882343,61.71430691671287,85.08515487443114
12813,IC 4674,6,8.133783440377748,32.7691516943341,2.3656237562020075,6.399716693338877,5.71316511325233,27.224269949275108,43.61850825741235
12814,UGC 11126,2,6.855174124673394,79.4898826175794,12.96801927140857,18.476146858889262,13.002176081932276,71.32035919337147,87.02715979072784
12815,UGC 11132,9,9.595158566008346,51.17462401033993,2.950762953089496,7.692688200813613,7.89876854653896,41.765997485048814,61.120317210256026
12816,NGC 6570,6,7.269326234770576,24.629148963550648,2.129186893687049,7.527886866897627,5.952638354519805,18.846192962705704,33.4509125163972
12817,UGC 11140,3,8.938503182697682,65.32246802276568,5.305466143417006,7.154002069269758,8.600773401358731,59.75759339767486,77.30933596297811
12818,UGC 11149,3,15.62260525786002,216.7196136773998,6.327182633965486,23.692174516911564,16.21271593497789,206.66601334472125,237.61489176971628
12819,SN 1998dx,2,9.780725497565768,231.33336541937933,11.63012366649066,30.797593287588814,15.704307435876594,220.9925922435161,241.79709445601685
12820,IC 1279,5,12.693609592226714,80.62221119268163,7.520186414929039,9.603037590924389,11.800169574320853,68.75709804816086,94.56402548955764
12821,IC 4679,6,7.296888650076502,36.269332561661095,2.6334503626739716,5.904707000525478,5.951263599818604,30.299155554606102,44.994564902832224
12822,UGC 11142,9,11.83863620593712,70.50018476622199,3.979048833890923,7.098874018855519,9.406288303176641,59.12286947390364,82.99435700142419
12823,ESO 071- G 004,9,7.764451235429783,39.63529889731956,2.1668161552628273,5.607052030855834,6.159861856409961,32.51803046122377,47.999525904345674
12824,NGC 6574,10,8.79609296546349,34.46427883414583,1.7317203176873397,8.158771920215692,7.0943038751158,26.139657926852628,43.706552070244314
12825,ESO 140- G 006,9,4.481486269334768,24.794694898873978,1.3259726489960084,3.1856807206432345,3.5503856819662936,20.738530490914016,29.698211023425706
12826,NGC 6545,4,11.164860084392654,53.18884791361463,4.150814466123192,12.586507901185126,9.74244788592285,44.293917420773,66.93815429306096
12827,NGC 6585,10,7.252483029688196,34.9925139941029,1.8852566228016827,5.060258860262886,5.5218770325169935,28.67715533756719,43.22952875132685
12828,NGC 6621,4,10.863974146190364,66.43142377888863,6.8554078090517905,12.607141407137043,10.726313021314368,56.632118265417475,78.76638444817331
12829,IC 4680,8,9.732592265974855,56.91348078279367,4.111662252120859,4.922874873905865,8.150108236353285,47.99950794240153,67.55632915190502
12830,NGC 6586,2,2.665259315368261,37.575538038524954,5.76580452912171,5.787544128971962,5.544263792113438,34.500327331114946,40.68744938302032
12831,NGC 6587,3,5.239285871408747,36.34637146734439,4.704252867566514,6.569220457981605,6.068620918030599,31.713143942535034,42.528050714110435
12832,NGC 6617,3,9.19259646660264,87.48315840938507,6.927176699563568,7.419597231274189,9.611439074972145,79.94184705352855,98.19323482598787
12833,ESO 140- G 012,6,5.590803505755862,35.077094684011605,2.6348932508876186,3.388366282139861,4.739028337512117,30.13686486207713,41.401719175049884
12834,UGC 11182,3,8.800413520348764,56.25472566851784,7.119043274910399,13.809818107550162,10.359321444990243,47.42483507417351,65.75810803304053
12835,IC 4692,11,13.472898330474168,60.30425385762011,2.219059289880812,9.560533571864207,10.682391560926597,47.145940161881946,73.96995838112284
12836,IC 4694,8,6.100606202618428,27.617234974150247,1.8231905380019924,4.303531238223078,4.732559397761168,22.764368476538614,34.89446397647275
12837,IC 4682,11,8.530177862735469,45.77352812852302,1.629172593618915,5.46640136554863,7.026876031094231,37.412601387910705,54.577849101489946
12838,UGC 11188,3,7.142387613845453,56.625410934120325,7.230976684657739,8.26855142547528,8.638558113682896,50.00970147729945,65.18908509601782
12839,UGC 11194,6,7.835396893852165,64.28752866901034,3.7805047699822123,4.274570706557612,6.763530839768157,56.98263539686115,72.74945404836429
12840,ESO 182-IG 010,3,12.705467468325228,47.415701770648845,4.501233643137159,23.893041811175404,14.188979258388688,30.052867954138424,55.828663108593005
12841,NGC 6623,2,5.2755406253334804,74.46705296099535,10.041583030796806,14.176437381822717,10.266876139548668,68.23674914902713,80.26729210278923
12842,NGC 6643,22,4.780484400635511,19.234640590452383,0.5429340710762696,3.259696918099459,3.5474531991485256,15.00648346751568,24.586350203342132
12843,ESO 230- G 002,10,12.899941039902156,65.97235914583773,3.5629185523144447,10.08668274415455,10.335258106766098,54.37678748106233,80.23522595956945
12844,IC 4696,15,11.622557590247416,52.270321852223276,1.7784979020293559,8.640198657695214,9.120899024856229,41.77825331777644,64.84211160203058
12845,IC 4698,12,9.998310618112033,53.36366582922073,2.250166849896335,6.0118660666275705,7.721910123121493,44.05219229970303,63.877024221684394
12846,NGC 6557,5,10.186711629499223,58.2533036681012,5.0949764838809655,10.246938196852613,9.234830876682725,49.0880721352133,69.93678390932979
12847,ESO 024- G 014,4,10.383990782618596,71.33948574372207,5.383077771458856,9.0853665113285,9.444910033426613,60.58193771622576,81.5882750335489
12848,NGC 6627,4,20.843552823800984,69.31261208842682,2.0332237184716817,18.257317696468164,11.302841136955447,37.38679133645919,79.22299262789416
12849,SN 1998V,2,3.7062785860962384,78.93397455138062,3.9733753251689,11.531472074015443,5.723413927092358,75.11146585232186,82.74083973371873
12850,ESO 280- G 013,14,11.919756923182648,69.38177668538675,3.0699902887799477,5.664253021293741,8.917212865556758,57.9509877940282,81.74681927087194
12851,ESO 045- G 004,7,8.61596692247198,64.01002410658195,2.536992109938802,3.0388867784582625,6.965184972947795,55.82981506965059,72.58013290148413
12852,UGC 11230,2,9.532311126845803,93.14806275698164,15.029220790627067,27.892207162356478,16.67666749847146,82.11357059928402,102.92984480203569
12853,ESO 024- G 016,3,13.257085565476448,137.39192026969405,10.909025316236246,10.97487498389774,14.391581125621633,124.71981950581196,151.02294993304082
12854,NGC 6651,11,13.083666946250013,71.58265464356255,3.9598309790922825,5.4663117549814855,10.051481189328886,59.25988313015058,85.5661543524564
12855,ESO 140- G 021,3,4.473919740024008,59.03645264274233,4.230956419029489,4.479663724378853,5.18883364547415,54.78298505882705,63.935284289746804
12856,NGC 6632,5,15.196054172280181,61.29544651695697,4.706102115104267,26.770819532528012,12.02664541892404,42.25864209633507,73.17514121609968
12857,NGC 6614,4,8.553017905711638,65.41317187171899,5.354414411242115,7.545271983659919,8.064964019125487,57.61893550486995,75.08053862078968
12858,FGC 2203,2,4.653854026822988,64.3197520631049,9.836937565569023,9.87402711401753,9.439301230671,58.812343008777944,69.32261071056205
12859,UGC 11237,3,5.639567741948351,68.33338642013211,4.841930488968398,6.068591034867738,6.464572786335584,63.533334386574325,75.11079064746981
12860,IC 4704,4,6.481279809883108,43.77288398129391,4.161362424584141,7.336482404322396,6.430529893794615,37.763567784193526,51.241996966156705
12861,ESO 182- G 016,2,4.148985148723204,73.85031592184973,3.1812621315116534,4.2372815722310655,4.405752481549691,70.79452202461526,76.33085161938673
12862,NGC 6640,4,11.424594156098745,85.00169580473258,8.666105649625038,9.478164926741002,11.884044524751037,73.94440269691968,97.95303689131309
12863,UGC 11246,2,4.254912122888934,82.94183630688045,9.15513693698902,9.226138631604227,8.604462278410427,77.89194040638881,87.65816373444484
12864,IC 4710,2,0.7488244697995321,8.187361128595011,0.33852891751532854,0.4828592044182047,0.5645161998893828,7.623856749673453,8.704456298383224
12865,UGC 11252,8,10.740682132842354,62.237515662007766,4.3631172946753365,6.061293002117157,8.922334709577262,52.4344379073544,74.15781174257441
12866,ESO 182- G 018,3,11.440327260328564,93.63889755547693,7.929420931738783,9.254619151851804,11.723016972694904,81.54843194684383,103.77950419209549
12867,ESO 071- G 013,5,6.245341874280287,40.93805716892056,3.5670055992094936,5.321118873510716,5.806417659861859,34.879345811432124,47.67234094962521
12868,UGC 11255,7,17.051947734368476,118.26786954710194,7.082853544629541,10.969879077826173,14.654781022301428,101.08739960636346,134.91534414916805
12869,UGC 11253,4,10.02811101312103,68.67715203954593,7.037673894154986,9.526370120003982,10.12555912439828,59.25667889312738,80.18435235031457
12870,UGC 11254,6,8.189258780356171,59.83648591617589,3.723973798151288,5.070148455062139,7.04364348276266,52.26649717444319,68.6984717363756
12871,ESO 281- G 001,4,11.436317823345371,85.58926040592104,8.70681509217625,8.756329408774633,11.741529241302892,74.55706169308934,98.07944692561429
12872,UGC 11260,2,0.9923140762886554,101.16222022759848,2.125170085887021,2.174599253308007,2.021678892942205,100.040006373176,102.2742368667534
12873,SN 2001br,2,0.9908643007783331,101.11001477531252,2.125170085887021,2.174599253308007,2.0278781003680453,99.98537683547222,102.23336727115175
12874,UGC 11262,3,6.081683846871857,85.85967895379987,5.777575233501607,6.711073886900982,7.2472026428019705,80.48272958973992,92.98233652544215
12875,NGC 6667,11,8.118937989881774,42.70227965765237,2.184781773634726,8.536876101805241,6.1565321847347505,34.45711275420706,50.584947794848574
12876,IC 4714,5,8.624723534046327,45.86575806940846,4.236657666539524,6.569118868004505,7.131386481445882,38.982053998344036,56.56766515331009
12877,IC 4712,11,8.57383682674066,48.494116123630164,1.472610946938363,3.6581919631586666,6.4402250964515995,39.8881904119834,56.778810604238316
12878,UGC 11264,4,9.94961558652412,66.4705807996784,6.431270060304905,7.501704252911727,9.334350322635308,57.60652884252867,77.48811362869283
12879,ESO 457- G 015,4,10.753710950216748,79.65537983170185,8.117059072879288,8.661386806376159,11.008634345352716,69.3496684268003,91.44219422637272
12880,UGC 11268,3,9.833283663725965,114.30110935714853,7.162837002649019,14.69584446855449,10.721513300006375,102.46672945789794,122.64085176530259
12881,GRB 050525,2,73.93173560465539,3592.3872893706503,103.41156645691889,185.57070857551548,121.03239255089926,3519.394797700998,3672.5026606447086
12882,UGC 11295,2,2.983159027704062,41.952135735214235,6.451132923879087,6.494311873451827,6.216578165369973,38.40933272045019,45.34329654657473
12883,NGC 6676,5,18.08370137441285,111.36892094317314,10.34634280268131,15.611436574725511,16.650349732975386,94.5286230969925,131.4901118591339
12884,IC 4717,10,8.30939895898361,48.891530284512186,2.52450416949639,5.037469892289859,6.517268495504826,40.587368452133745,57.176975776975404
12885,IC 4720,9,4.887482525127353,18.778501232291806,1.074357492380569,4.328120921990579,3.8793524325805624,14.784747396868848,24.532293100920686
12886,UGC 11275,7,15.517892436719578,107.57442520423687,5.980454526392811,11.694498635976812,13.187783349042848,92.467503696887,123.54516765405323
12887,PKS 1830-21 GAL,2,1191.4753260608254,3756.7813705592157,713.2657595087469,3268.1153835578493,1511.7222825178696,2538.544860771723,4914.556972468656
12888,ESO 281- G 008,6,13.604682736321001,52.3039424354354,3.9022154144562253,10.395231951562039,8.081799548128576,44.39987357104986,71.55369074588809
12889,IC 4718,2,3.4169038850468585,58.8330835694181,7.607569329737136,7.683268401461206,7.235012792349323,54.76910163218211,62.808776444315704
12890,IC 1291,5,6.63160956301325,28.76427486786666,3.2802720091739355,4.292918899145644,5.705821867132114,22.794271639013274,36.25237258545548
12891,NGC 6662,2,6.405763936072959,90.40746525779069,13.898871418983418,13.922186799463503,13.063840061202429,83.03657660270855,97.4315292201531
12892,ESO 281- G 011,3,11.905432170373018,101.05377996710645,8.424021557447178,8.502366538267344,12.293885848620981,89.68030461876822,113.09486777926327
12893,IC 4721,17,5.065208489888214,20.77764362038128,0.8782501478456408,3.138062784760746,3.447389676738864,16.93194856348891,26.998947905183478
12894,ESO 045- G 008,3,17.399933339751183,99.53754893087617,8.969962261703863,10.681851508213763,16.269080937620163,80.92798144341597,114.1485969713583
12895,IC 4722,6,9.203963669503187,37.697115186829,2.7364295671457364,7.015417417480214,6.289034183094833,31.694443926694433,50.1534119468717
12896,NGC 6689,15,2.7554155527005704,13.247213364096888,0.6238954502313189,1.6095432006462536,2.017238292792801,10.698069416802403,16.194638278559264
12897,ESO 281- G 012,3,12.585753876079696,108.46878947599076,9.017394453785997,10.21242422021231,13.00825897112161,95.96272333065171,120.24863547747383
12898,UGC 11289,7,11.433074224198895,56.897668012940365,4.7171115521351386,9.741593600208333,9.84202755468322,45.59690291463843,68.61230515747756
12899,ESO 140- G 029,3,7.184374646734526,77.8655854763574,5.815946767455495,8.874274779635531,7.925807659159079,69.76913384402779,84.25762215445161
12900,ESO 336- G 006,13,11.56668431039811,62.845237314791454,3.0655828319016893,6.5395285692413845,8.92112912183603,51.43320918201012,74.5784031139878
12901,UGC 11294,3,19.224873446768694,86.30270446424271,11.290475891291631,31.753611205245083,20.55377812545312,63.17614094020945,102.26202155569662
12902,ESO 103- G 030,3,11.137879792970159,151.297145110381,10.775450428675912,11.065631876907872,13.144234820762307,140.54813038371879,163.01004070970419
12903,UGC 11297,4,6.989466699480913,72.01018843990383,4.6051862628477735,4.947571042154423,6.683540599464252,65.50222858544983,79.41284576284859
12904,NGC 6675,10,6.715019028033465,39.811222913049704,2.177884456532226,3.2530104492634546,5.210785378896486,33.73476189672604,47.20248634666171
12905,ESO 281- G 016,3,12.252813622764748,101.88492345691729,8.511590482146454,8.610468902966414,12.651009147833205,90.24095991172197,113.84669278385725
12906,UGC 11301,9,11.03752993728416,61.71211169144073,3.9658065579714217,6.651124998282696,8.780079311672944,51.81738922057556,74.01420645717657
12907,UGC 11307,3,4.966950802417426,41.012166928245804,3.0562949825034704,5.891057974802823,5.171206291213151,37.62362632224397,47.739684580543596
12908,IC 4727,3,5.592768763782168,59.05752910673658,5.186162797570828,5.700632343660674,6.456131073855758,54.20934986857988,65.74541923195896
12909,IC 4734,13,14.44912445170757,58.56832436750902,3.052652710086606,14.038495179913824,10.37848738498917,47.58594908879151,76.36494622557268
12910,NGC 6674,17,16.75695014016463,45.935760508771146,1.4510228100715488,14.516231325141707,14.158942217418993,26.047380079336584,59.46266371573891
12911,IC 4736,9,9.315934306988892,38.16092471669242,2.2075919760888327,8.18213490665858,7.1990698729307185,30.754088344139156,49.410033571273445
12912,ESO 183- G 005,8,12.06493692813879,51.74362492148748,2.6036756063514366,12.774934017557085,10.098292526829592,41.73807024691457,66.2396836908739
12913,ESO 103- G 039,7,9.821044701025789,51.27936627852431,2.1818750935721902,8.462726362180332,8.665545852192059,43.1543398623629,63.24276761628146
12914,NGC 6654A,2,2.476346370445611,23.698444476903134,3.817846336560941,5.867701303317626,4.145271461975848,21.02685029832828,26.05044118193911
12915,UGC 11334,2,7.272269336841713,96.94922879803204,15.058657402816646,17.18959443702002,14.535797813926056,88.5983183561538,104.9851543505216
12916,UGC 11315,5,13.802333341911137,63.76603630287191,6.200660023780802,14.228239078588308,11.825261948496756,49.53347189875981,77.52017466324055
12917,NGC 6688,2,5.751203477822177,84.3294700732104,11.40038255839868,15.829709313100997,11.532151237556032,77.40450905205387,90.95508351758774
12918,UGC 11325,5,11.141429167257686,70.98895160074807,6.63347710979483,9.189843516784949,10.50911671732805,60.338488143438,83.44896746501357
12919,UGC 11320,9,9.900973062285203,73.03323774710465,3.645525288806759,4.217342665145281,7.978033626707621,63.67015783474624,83.69224462112778
12920,UGC 11328,7,12.164540600745514,91.42042316296659,5.308777085315395,6.007665062232602,10.350321088186764,79.96922642516932,104.22668168036124
12921,IC 4742,5,8.71830853142981,56.615661332565914,4.129806216671642,8.396514622457214,7.536462792245999,47.70482936925109,65.03537599267122
12922,2MASX J18421613-6336596,2,7.485563632911161,53.97129892041445,4.818123957495556,14.22490405181906,8.472992808310833,46.34279272573858,61.570193555827615
12923,ESO 396- G 001,3,6.612194703519,77.79721145665971,5.853070385224536,6.0404926559269105,7.4745633567050245,71.82416409109405,85.14793867302467
12924,NGC 6695,6,17.94841037969429,99.0960335714159,8.369825321005028,14.79375352016683,15.808807520608566,82.7588618816938,119.33383973619375
12925,IC 4749,2,4.018281627945772,61.46248501204365,8.340826361931471,9.718108807530236,8.16420761986873,56.59787271298516,65.9958030020922
12926,UGC 11341,3,6.939866486980997,93.68888169069011,6.493359936843551,7.7883894433603755,8.010177525754704,87.2060490292727,101.50587613970605
12927,IC 4751,2,4.695560425035101,57.03793325593777,7.826999158150357,14.076597972710383,8.523894817604162,51.6447073613619,62.1593465619584
12928,UGC 11344,10,9.861069621041223,58.095752951919195,2.9566787641770667,6.172289811825905,7.763021979830194,49.46059813028943,69.34626192726793
12929,IRAS  18421+1218,2,5.01141123913672,76.1266632396839,11.322537278601501,11.322537278601501,10.478541802869685,70.08332131294046,81.84649248439979
12930,NGC 6653,4,10.037559259785349,57.02306445413465,5.3251274178977885,12.431679709840125,9.693731370578236,47.61169067428243,68.11853077678389
12931,ESO 140- G 043,15,14.588007289864839,45.32566356595767,1.669943308352864,14.491856187365526,11.5077557629743,32.224603045908,61.71575569225455
12932,2MASX J18445773+2147268,2,5.534758644522267,71.75807781909258,11.114908070730356,13.537965824680073,10.985406980947173,65.32684816689807,77.95972350464298
12933,IC 4755,5,8.93170182509481,59.18606088308385,5.519102340335507,6.1774078546797115,8.479936805718765,50.76529886124099,69.22602719650205
12934,ESO 103- G 059,2,5.364125817743819,44.0023633866486,6.007568554380602,17.057759614523466,8.463924492016572,38.11329928813128,49.385588269592645
12935,NGC 6673,6,2.9719869094543734,13.3243958045681,0.5616301751025329,2.2724627785201,2.414757732042869,10.862154303763544,16.86413281583224
12936,ESO 336- G 013,13,13.37382674146576,63.198660064032126,2.9218291195666373,10.98628008959626,10.588240970344822,50.63759216355322,77.49469185639634
12937,IC 4760,2,4.2587274616842645,67.95512746347335,9.26245949034658,9.971228230769817,8.855548443809658,62.659839495534754,72.69996165800241
12938,2MASX J18454690-6259551,2,4.26256804724502,60.462016129352584,8.199779683482241,11.576228854665366,8.198110159442376,55.42666232685113,65.177452762274
12939,ESO 230- G 010,7,10.971709322935146,74.33838257532454,4.532411950928041,7.649754525271979,9.581656612428821,63.133820307125944,85.11142410209682
12940,NGC 6700,9,12.728425964104698,79.76213928975167,4.392734251258482,7.377483885716887,10.385978762692845,67.16739980036398,92.7730528024702
12941,UGC 11350,2,4.912268279934004,67.84910671534465,10.406573689994337,10.410940695511767,10.230124114350836,62.108132291793225,73.45060591551085
12942,IC 4758,3,3.1051501890551427,60.382525409956926,1.1358246076008627,3.2407170136394297,2.5507776391004136,58.00837768425925,64.33851363913969
12943,SN 2001cn,2,1.915812651484819,63.28810000873789,1.3479708628301466,3.189518430942352,2.2112398115194067,61.302583892611445,65.16851854665823
12944,ESO 230- G 011,3,5.292690785434404,68.35607277037997,4.987350490119724,5.058161288729637,6.2105656392136295,63.226575635295454,74.03951824927178
12945,2MASX J18462497-6319312,3,5.607372920359019,55.00903661982621,4.416659134842134,6.791325155319389,6.327118194184583,50.61045327203869,62.07486741191049
12946,ESO 104- G 002,3,5.034791233281352,57.41383541598063,4.694398600612726,4.93763489878246,5.837879720248897,52.8491077386064,63.16720600026162
12947,NGC 6702,15,11.74572518048557,53.260208449655785,1.9342207581206041,7.559127875236522,8.075773597532056,43.861492120486545,67.15713445594565
12948,ESO 024- G 019,9,14.99696889317172,87.82016901117646,4.62306859491493,9.286409054542238,11.622000978012338,74.82702215089255,104.71029949907798
12949,ESO 230- G 012,4,8.253887236030245,70.63490879554152,4.7772565837171586,7.524170647290985,7.546259359631486,61.52878061277665,78.20109701543414
12950,ESO 104- G 007,3,4.9653132716993875,57.804176559005946,4.733601575866037,4.84500313401974,5.780139507869456,53.265210975060846,63.23606560010061
12951,IC 4765,13,8.793391643622694,60.07895566069973,1.4984862434554627,4.5842309000420105,6.223039628960751,52.19395515741198,69.69905114923328
12952,NGC 6703,19,8.301630832627998,26.420005332205506,0.8860789199951024,6.040129675272635,5.8853710998912625,19.047683352486455,35.65819351617858
12953,ABELL S0805,6,5.461939997826241,60.23368365161846,1.6246571796211633,3.781938142763806,3.953260449155539,55.64044465081245,66.18922773866127
12954,ESO 104- G 008,2,3.421216809609009,53.79601504311992,7.3834163014622085,7.639680072835472,7.106122314174731,49.82789775174417,57.73649005527751
12955,ESO 336- G 016,10,15.683063546764958,62.79113840907167,3.76008314745092,12.666223037608436,11.963070498367946,49.99256690982946,81.74039830066405
12956,IC 4767,7,9.723614549662056,54.85919899352378,3.5004138124904687,9.269800354269139,8.297335903666154,44.538018587974236,64.24049922658136
12957,IC 4769,11,11.4223302236109,56.59903658930813,1.9166256665462846,7.402241824456211,9.014326712519978,45.14415586234953,67.79313895370284
12958,ESO 104-IG 012 NED01,2,3.5482391352658254,56.8010990137074,7.7786750945684675,7.885237253029646,7.4979822033215235,52.553397904415874,60.94808646085443
12959,UGC 11355,2,5.030921803119548,73.83617453128223,11.201696082770209,11.201696082770209,10.448457803807315,67.71760492019862,79.45687126817117
12960,2MASX J18480210-6336094,2,5.499438330753189,66.08627301755244,8.811372532031772,15.846960784713687,9.74136918127633,59.63049725625909,71.84377380681994
