,objname,j2000,meas,H (Mpc),D (Mpc),P (Mpc),Q (Mpc),M (Mpc),Dmin (Mpc),Dmax (Mpc)
36,BOOTES2                       ,J135808.0+125054,4,0.010153282410264404,0.04911278972419708,0.0011367949452439706,0.0034033158235841966,0.006952406283842381,0.04133593681978591,0.06189107874809525
37,BOOTES3                       ,J135712.0+264800,2,0.0017835948886658244,0.04939071249475234,0.000215249179517884,0.0006929162246834113,0.0006505567025074634,0.047610666266593896,0.05117200193155647
38,CANES_VENATICI_2              ,J125709.5+341922,7,0.010780371055335032,0.15479002549689488,0.0026378038333496156,0.009553811526043768,0.008558196840045872,0.14085256786257502,0.16237616769534147
39,CANES_VENATICI_DWARF          ,J132802.9+333321,9,0.014424919586737561,0.21570909381757622,0.0035505696125931875,0.009268837136601043,0.010305490833300427,0.20273931662012007,0.23091545234898886
40,CANIS_MAJOR_DWARF             ,J072249.4-284539,4,0.0007154086727604981,0.007592281855724056,0.00047115768555759516,0.0006686062529652346,0.0007059067204881085,0.006864972846704368,0.008322939976700468
41,CENTAURUSN                    ,J134809.2-473354,3,0.085837602159051,3.681864830450509,0.05824484437831207,0.07225524415794309,0.07928600156752881,3.623353871188338,3.7866212342436842
42,COLUMBA1                      ,J053125.7-280233,2,0.004736567741281746,0.18227255845853127,0.00828397165178366,0.008311311566543939,0.008560386840443026,0.17765403952984768,0.18689793181897915
43,COMA                          ,J122658.4+235442,5,0.003393852881349145,0.04352941882352746,0.0012827212111146073,0.0017946403473100368,0.002640338183422555,0.04099861699563935,0.04770259639320687
44,CRATER                        ,J113616.0-105239,2,0.007028642986758153,0.155654157168546,0.005564379814207413,0.021397109920718162,0.010524606256369152,0.148443587269274,0.16280305014337784
45,ERIDANUS2                     ,J034420.6-433201,2,0.009656440216094736,0.3718120184505376,0.015109354779234752,0.020271326629517947,0.016228277595549328,0.3615574851268805,0.38054530385106333
46,ESO001-006                    ,J142720.3-874620,2,2.169638603575415,30.020228922999625,4.733903974453443,4.7358197592240785,4.482877082880832,27.449885651098274,32.47132116245773
47,ESO005-004                    ,J060542.0-863755,2,1.87704673737216,25.093364997420228,3.9811297262115977,4.580585321355276,3.868687358390467,22.919038834727495,27.19943467562572
48,ESO009-010                    ,J173931.3-851837,2,2.0188721037851516,30.588109501111212,1.3709714772076054,3.0369511850042787,2.2274773206824214,28.533539872423574,32.522958352702474
49,ESO011-005                    ,J214058.4-824759,2,3.0218779668534843,42.23940365257417,5.448110643229028,8.371762598032733,5.651930488391277,38.79844829092646,45.62293959699448
50,ESO012-010                    ,J235628.8-813403,3,8.503454105764567,45.24150237953072,5.063348916894972,13.878909091313764,9.767497363131497,36.59203769713721,53.80331996495105
51,ESO015-001                    ,J034345.2-800619,3,2.4735348628605007,17.944589986126765,2.200754406592868,3.5734486670008465,2.936440145940437,15.658890394487226,20.776815744598807
52,ESO019-003                    ,J103800.9-810551,3,3.227284492052141,26.01012905285155,3.1698394732632016,4.081576217456746,3.8955103907964714,22.8531044402201,29.60668540268197
53,ESO035-018                    ,J075504.3-762445,4,3.7082855013834917,26.612779327245065,2.5602786095089574,3.2372589273586194,3.675074118774995,23.231927447646477,30.887487428640352
54,ESO040-007                    ,J132139.7-773157,2,1.542452857827168,26.25071682947527,3.3981763957444753,3.5314885023064235,3.1997294442582636,24.387141628475998,28.02768617721093
55,ESO040-012                    ,J133516.1-773828,2,2.747670213919025,37.61659913008287,5.951988276593402,6.068892196263723,5.660664037866622,34.32276455877759,40.67303602580609
56,ESO054-021                    ,J034950.0-713805,3,1.9729583803598028,15.43945026589512,1.7183928828869937,2.463197065417335,2.2830506478616512,13.767168800042462,17.837687506758535
57,ESO056-115                    ,J052334.6-694522,33,0.002472054551930245,0.04973154217546231,9.811941183424642e-05,0.0017319137475969866,0.0015989289356008777,0.04714903167357094,0.052051623342447895
58,ESO059-001                    ,J073118.5-681115,3,0.1009705082562985,4.6335609579407455,0.04500747025868583,0.04514427139562625,0.06369924750529508,4.566514423602196,4.693665754801439
59,ESO061-008                    ,J091955.5-685432,2,3.200137951782713,43.78613173327001,6.874156957848644,6.876938891170881,6.500266205807909,40.04705410472157,47.29621846376188
60,ESO079-005                    ,J004044.2-632627,3,2.486870654971614,18.9921175867115,2.317086541135913,3.425737347489005,2.966426300503076,16.575045773967116,21.80108301877689
61,ESO090-015                    ,J090205.6-645415,3,3.393655684174018,28.453526093347907,3.4407266596356054,3.896918257194956,4.138683560904151,25.116637527292568,32.166829358713116
62,ESO091-003                    ,J091331.6-633735,2,5.500276167560144,28.66948946515989,1.3291512132213001,6.149557599973824,4.111546782645093,23.18939754980435,34.15060520313686
63,ESO091-016                    ,J093813.7-632911,3,2.392118980941532,16.79798078046319,2.057416949133449,3.5652443517481442,2.7927930017351796,14.448430388160567,19.41611593567193
64,ESO115-021                    ,J023747.8-612025,4,0.14135569605435827,5.054201379960866,0.029858537443364114,0.047150712894387124,0.054427189920803996,4.845886248381544,5.104061973502343
65,ESO121-006                    ,J060729.8-614827,4,2.66528411365199,17.596463465945387,1.7390335361463072,2.861117689444878,2.643728357747198,15.028747223884181,20.473505490871087
66,ESO121-020                    ,J061554.3-574332,3,0.14773844139819964,6.083647449350649,0.0972770063450189,0.09756566278467776,0.13214755784697318,5.964503063328065,6.211187436876334
67,ESO121-026                    ,J062138.9-594424,2,1.688983588689886,36.80628908017486,2.619604532250676,2.7521543303933944,2.8247959420788176,35.22514503499883,38.210542114444735
68,ESO122-001                    ,J064043.2-583129,2,2.145211603214518,27.889042048652158,4.425948227053302,5.092382031270975,4.268867847269735,25.442739320301197,30.302716804578164
69,ESO123-009                    ,J072250.5-620144,2,2.6945431622691247,35.421607399745696,5.608232392968401,6.375276503673466,5.438513236928178,32.38127385057956,38.468375763376
70,ESO123-016                    ,J073024.1-614724,2,2.7111478812629777,32.08615949017349,5.110137181655314,7.633336908962676,5.110253541444175,28.99178898565744,35.07276161911346
71,ESO123-023                    ,J074438.9-580913,2,3.080928449816907,37.43945703518626,4.800051742239916,9.45500541011687,5.434886610587569,33.76612722324207,40.69064964827255
72,ESO137-018                    ,J162059.2-602914,3,0.24654384537973348,5.956018166230257,0.1456687253405539,0.29360470239041436,0.22105960907248268,5.803665739452819,6.313470458072005
73,ESO138-014                    ,J170700.0-620505,4,3.522427546606651,19.92771558349704,1.8991335335425832,4.173976960028154,3.3837748662619758,16.65617697640422,23.79298738159867
74,ESO138-024                    ,J172406.5-592256,2,1.7987780566550085,22.6964459825947,2.9258086455571815,5.498068564383358,3.2338030542097873,20.607267105024995,24.64700944692132
75,ESO146-014                    ,J221259.8-620406,3,2.5896740264632645,19.296402365239143,2.359100052012955,3.666962106694883,3.0190480176231347,16.795985999567396,22.127003103668496
76,ESO154-023                    ,J025650.2-543414,4,0.4543141453445535,5.871961204210305,0.03449578768977407,0.07938733306757112,0.06549953884395072,5.8110033827608,6.719284754782822
77,ESO156-008                    ,J034300.6-533816,6,25.481294200091355,244.20796761943924,3.7291996902140716,20.60532897661367,17.961621969779237,208.47333617636536,258.7742621950979
78,ESO157-049                    ,J043936.9-530046,2,1.8744601059890278,21.452020039760157,2.749450586481632,5.925687956706536,3.2586131407060157,19.293843279127547,23.440317035643726
79,ESO163-014                    ,J074343.7-564604,2,2.712497726231078,37.47689775459703,5.908561213747237,5.994042127495374,5.644493621368734,34.22317139878311,40.54494179764606
80,ESO202-035                    ,J043216.4-494033,4,3.8108217294844033,25.52205614927052,2.4933947184369676,3.7523961178986993,3.775210792249648,21.975119186574197,29.847252124533007
81,ESO206-020A                   ,J064136.7-505758,4,0.00840065055194403,0.10181809350219248,0.000480871325305565,0.002417591837102324,0.0043824134760758315,0.09096994917835163,0.10711592053482291
82,ESO209-009                    ,J075815.4-495116,3,1.425731921480671,12.480817386499524,1.4201315038780529,1.5912622612436884,1.7270876467018705,11.123466394599268,14.084131115836357
83,ESO213-011                    ,J101655.5-485252,3,4.143095900638779,24.612936074491927,2.123073891890449,5.750948149853315,4.584425531171389,21.106740563089215,29.413011896779373
84,ESO215-009                    ,J105730.0-481102,3,0.10965496433810447,5.460750215848248,0.03551546668051897,0.041718882985897494,0.05317017536598397,5.347282052400228,5.501271904782279
85,ESO219-010                    ,J125609.6-500837,2,0.2556344129780411,4.468150323369956,0.347215093023402,0.6420544951532398,0.42222861932691375,4.20912612542638,4.748818233260629
86,ESO219-021                    ,J130221.2-502002,3,1.6558953174351,14.927666264756075,1.6852008822726148,1.7291924760858284,2.011948529791732,13.390935677049223,16.84613974283229
87,ESO221-022                    ,J140011.7-481612,2,2.8010193402403454,30.778945321563274,3.9468072644223877,8.87921994191577,4.747577998936482,27.559823755256954,33.71956072699031
88,ESO223-009                    ,J150108.6-481730,3,0.1341314596815214,6.322776617465572,0.040987372989832425,0.05013417622394191,0.06259505475642811,6.276526372797281,6.48122894799661
89,ESO234-043                    ,J203213.7-483151,3,2.207227148947347,18.839607424754636,2.2784905932939634,2.4323247499371234,2.7091775721847404,16.71674750795558,21.37348431050095
90,ESO234-069                    ,J204554.6-512328,6,6.244205605878437,60.26425575203975,0.5922749704649601,6.190953842254836,4.759926348673235,51.464369662315924,63.8844781440238
91,ESO240-011                    ,J233749.5-474339,3,6.852900644761652,48.43156674459423,5.325159571288074,9.604562026163562,7.704634428538136,42.66871336316022,56.83123830783612
92,ESO245-005                    ,J014503.9-433555,3,0.14051718377254996,4.557917998309914,0.0878501046444732,0.09177740746483716,0.11911632650882005,4.429450452122754,4.658693946241449
93,ESO245-007                    ,J015106.3-442641,9,0.020062735962938606,0.4275129500012552,0.004371035401283307,0.013943768811689648,0.015108567568917671,0.40329373946415026,0.4429352543806844
94,ESO248-002                    ,J030506.3-455744,2,2.802496989884487,22.95755364584348,2.9190794724049756,8.757238417214898,4.283842316505844,19.932037926009595,25.735463585730614
95,ESO257-019                    ,J073507.4-465539,4,4.762253034192759,34.51308301194324,3.455152892009006,4.207981480255188,4.821869853011256,30.016794181654838,39.910447097275195
96,ESO263-015                    ,J101219.9-471741,2,2.0472586074825365,28.90545989384556,3.557567008647686,6.156210266671289,3.785146436549781,26.554689396286367,31.141373481950545
97,ESO265-007                    ,J110748.7-463132,2,0.6536162696336084,9.023500526899145,1.4239073744736575,1.4445074662827349,1.3556977745443628,8.26504039356649,9.769070252390481
98,ESO269-037                    ,J130333.2-463512,3,0.1435538132706133,3.1839416463596457,0.06040193578539339,0.12140004498070868,0.09568501787985954,3.122992499138217,3.4137059721682697
99,ESO269-057                    ,J131004.4-462613,2,4.444317396874478,33.90335439543405,2.6158786428625245,8.266206872318572,5.452260680366039,29.428897215087957,38.45681534216545
100,ESO269-058                    ,J131033.0-465933,4,0.12088668123832577,3.757677682681564,0.01220298140358272,0.014088359657437325,0.03123635825536866,3.712877463786826,3.9099792071496258
101,ESO269-066                    ,J131308.7-445323,5,0.2588902366157901,3.7537678181606275,0.024308611544078065,0.03174028006984523,0.10000718642024999,3.544059101462356,4.002535130046587
102,ESO269-068                    ,J131311.4-431554,4,2.3584879410085917,4.664463508770935,0.024447628099362018,0.0658867250008642,0.12477103008661698,3.7418791216728273,8.404482890807321
103,ESO269-085                    ,J131958.9-471654,4,4.3886222376950235,25.52138205904188,1.387202096496429,4.179548553153945,4.511777963672487,21.60931190891938,30.53181450396637
104,ESO270-017                    ,J133446.8-453250,4,1.174548540083481,4.29317040157092,0.15370086662997334,0.9606246534676159,0.9660973846533634,3.4853822654409408,5.872493139377221
105,ESO271-022                    ,J141330.1-452449,2,3.0432144212059415,40.7943584707727,6.394061678048452,6.600374564973279,6.189846313092087,37.280102236593365,44.20145361100851
106,ESO274-001                    ,J151413.4-464833,5,0.564437281771954,3.03731436124649,0.06924545267898598,0.22384593362969582,0.27882202222342345,2.789019905510647,3.9103243896306252
107,ESO281-038                    ,J185621.0-430848,2,4.20054023840278,56.27331874667547,8.890462658940743,9.5698400877905,8.617232649247363,51.33443378959575,61.03312504121064
108,ESO282-018                    ,J191040.4-441048,2,4.544967399534535,61.576724126382075,9.70194455634736,9.737224471150615,9.207933386334695,56.15014736772017,66.64108888693669
109,ESO287-009                    ,J212116.3-460910,2,2.788820222825068,29.826493407472377,3.8216060770712326,8.597552050630329,4.673077510026813,26.669513261023038,32.696927488860354
110,ESO287-013                    ,J212313.9-454623,2,1.966994839667878,29.89362787645788,3.84809618487955,5.414751297262646,3.888322933555886,27.481730555804916,32.102228920842855
111,ESO287-043                    ,J213812.4-435605,4,3.5225008218985963,26.290089344416096,2.6504835735572945,2.871452552185448,3.6242769686165732,22.957796208109823,30.19280702112966
112,ESO289-010                    ,J221643.3-470708,2,2.49899207133348,32.44372713924095,4.161461862188802,7.69589213282946,4.5567236711601575,29.411185400694272,35.123133207024246
113,ESO291-011                    ,J231512.0-444413,6,18.347638951812833,181.97182381344297,2.0642745737911032,15.156379773052018,14.413054252034888,157.39158197547394,193.67805401244092
114,ESO292-014                    ,J234235.2-445417,2,1.7633122040415807,23.49601150156881,3.028627900651214,5.245737401148587,3.2350759732164462,21.4282471778512,25.40617323811128
115,ESO294-010                    ,J002633.4-415120,8,0.08842405928439898,1.9842579517956396,0.012539197392544115,0.06637073767158753,0.053586140285661214,1.8583377803513323,2.033835077486968
116,ESO300-009                    ,J030515.8-393340,8,10.538215328359,86.68870691326245,0.6199792852598646,8.309055541845597,8.836483289287866,77.50719330495036,96.88343956395335
117,ESO300-014                    ,J030938.3-410156,3,1.2317829458424696,9.887969064837824,1.1444731680150113,1.6549226821169543,1.4821609586178641,8.670818844179307,11.224690721113076
118,ESO305-009                    ,J050807.0-381841,3,1.7996008190874644,13.750313309818962,1.6852997329578083,2.4722447379702728,2.140804312808182,11.99038064044319,15.781916686975606
119,ESO317-023                    ,J102442.5-391821,2,3.0532595792990467,40.38137856671638,6.416305264842671,7.049897699153143,6.19321149140421,36.78016992255415,43.814624819800024
120,ESO318-004                    ,J104350.5-381547,4,5.00407331996201,33.66435299599446,3.2953275853421826,4.947851379377302,4.9854900664449,29.03986122585614,39.41533375311749
121,ESO319-011                    ,J111753.4-403537,3,6.370636514208266,47.20877957975882,5.477745337676001,8.472166794624144,7.33926211308156,41.78874577368145,54.995583729801005
122,ESO319-016                    ,J112207.8-380356,2,7.3135944648343365,96.5433318597599,15.090195073516705,16.407069969405697,14.530574682944051,88.08069839412686,104.76781325982459
123,ESO320-014                    ,J113753.2-391314,3,0.16570142171531752,6.00960292669281,0.07759766444594483,0.08144524645736284,0.11114795219132025,5.914065730720641,6.1488044313605785
124,ESO320-035                    ,J115646.5-381133,3,3.7838016356635706,30.09025001888876,3.59469865536828,4.848921455489028,4.545248706658186,26.68164273205798,34.59647792712054
125,ESO321-010                    ,J121142.1-383254,2,2.905346447851072,38.08646106773287,6.015684041154991,6.609716235440171,5.841574351685337,34.714110848793005,41.362590359836695
126,ESO321-014                    ,J121349.7-381351,4,0.12911807971476158,3.2929694915477365,0.08439747228890457,0.09866437530258718,0.12444677645483869,3.1546782163239233,3.414908696528456
127,ESO321-016                    ,J121526.7-380838,2,1.8907883580776677,25.50731783802509,4.038341581000036,4.198623311957502,3.9002747001004012,23.27987334341576,27.661595788733877
128,ESO321-025                    ,J122143.0-394610,2,4.647829006527042,22.978265167421593,2.0653333913209164,11.906962052749646,6.018457819561343,18.278782316152775,27.582442166613937
129,ESO322-009                    ,J122609.8-390726,2,1.7053861965050259,23.061755544993847,3.6363197699162026,3.7077412873189863,3.4732486190336718,21.00309785754065,24.970314915604327
130,ESO322-017                    ,J122825.2-382915,2,2.4083450842848095,32.66667584189507,5.133336949365931,5.133336949365931,4.919377711295232,29.803267464184046,35.35063163700038
131,ESO323-027                    ,J125250.5-402706,3,5.196090839130904,44.12445803545562,5.237475912720454,6.008486096465327,6.324382809411447,39.02125575056107,49.9630921397873
132,ESO323-042                    ,J125501.2-405814,2,2.4216278609472663,33.002994172596935,5.203570122087671,5.2559634098927,4.944464072357299,30.186235014053455,35.68805862982877
133,ESO323-085                    ,J130838.5-412742,3,3.7443941574145594,13.450295927309334,1.8404924636669755,6.550411236127911,3.6070778744499132,11.30568783078093,18.93991058292586
134,ESO324-023                    ,J132729.5-381039,2,1.3195241133876052,16.35106671409465,2.1001287431333386,4.200913725234256,2.3660985621172452,14.808375090694343,17.77610072725065
135,ESO324-024                    ,J132738.4-412842,3,0.11994992515662417,3.7848672698105488,0.06106841248005891,0.0611641310536608,0.08594873446669848,3.7005406247787245,3.8665953583942536
136,ESO324-044                    ,J133806.2-395025,3,4.086593231637343,30.737727027210465,3.776525323761874,5.642235616893825,4.843455538293365,26.904355788447802,35.412984094401175
137,ESO325-011                    ,J134500.8-415135,3,0.09932404233933775,3.4053792730960213,0.03317247823774815,0.03338259896568695,0.04901401359745511,3.358834303026434,3.463345879000738
138,ESO329-007                    ,J153008.4-383903,2,4.550814825056529,62.2987496473317,9.826520670453418,9.826520670453418,9.29256570332319,56.90532353154881,67.31169399547518
139,ESO339-008                    ,J195634.4-380602,2,5.049282502404049,67.50871394969636,10.653240691341024,10.8073642953338,10.17297664103413,61.58475399370861,73.05423473039183
140,ESO340-009                    ,J201720.5-384025,4,4.22178506034529,29.449507038089813,2.9774045880050135,3.9261103983109344,4.274901956862403,25.336853914053062,34.04146495486419
141,ESO342-013                    ,J211000.5-373014,2,1.3502974544535284,18.364615694564556,2.896292335553232,2.9703753108109847,2.732289291896906,16.769978902378497,19.83600597082264
142,ESO342-050                    ,J212815.1-375141,3,3.2723133722860385,25.823720088444635,3.0871108581918345,3.967865846852768,3.842189924715297,22.898279514427365,29.594437120455577
143,ESO346-001                    ,J224833.9-393856,3,4.265812902055831,36.25742974651448,4.391746554736854,4.7505755803422245,5.21142898761265,32.168108081411546,41.10922591735361
144,ESO346-014                    ,J225507.1-383500,4,7.857330752919583,42.3463965385903,4.014325304614072,10.229643541243174,7.802088808015377,34.30273669032192,50.24860886277533
145,ESO347-029                    ,J233626.6-384703,3,3.6138264824015227,30.222269386685284,3.624541736849398,4.06299744110434,4.409834255418707,26.953354894137398,34.62749752053896
146,ESO349-031                    ,J000813.5-343444,4,0.07970329692068731,3.2016726735671384,0.03738471533471607,0.0404808846134844,0.05836091514812945,3.136348351024551,3.2713018695582488
147,ESO351-030                    ,J010009.3-334233,5,0.006801414935254135,0.08565667214662065,0.0012949560736884049,0.006429759731815084,0.005559376810693342,0.07912128612760241,0.09250665978438899
148,ESO352-057                    ,J012202.4-341148,7,7.916233806730107,80.76610426269454,0.3661158730394165,3.203698720841095,5.942525475598998,71.15698921935808,86.08888333404019
149,ESO356-004                    ,J023959.3-342657,14,0.0076685312616236075,0.1402397017761287,0.0005925783594801602,0.004462999257863034,0.005578951561059351,0.13152279256111243,0.14708282907590853
150,ESO356-018                    ,J025512.7-361758,2,1.2345137154263799,17.09815497882265,2.7001219453402547,2.829279305095364,2.5724416633337484,15.618213418781888,18.479269035039643
151,ESO357-007                    ,J031024.3-330915,3,1.9868878870162308,17.329835289041117,2.0815864587079416,2.1140259245935265,2.411049145164106,15.484002108087017,19.651212294710593
152,ESO357-012                    ,J031653.4-353229,3,2.3050304852284027,19.503046085125483,2.321594429915533,2.635470920292562,2.8249077152649966,17.291627097045343,22.10317462977503
153,ESO358-006                    ,J032718.1-343135,3,1.5245493688313243,19.755455328863466,0.7161309257794425,1.3881452147584021,1.594528628673084,17.742621958840086,20.714698363457845
154,ESO358-025                    ,J033533.1-322754,3,1.0230651110494835,18.284073812185405,0.48885441033506494,0.708650539661393,0.9613999812760298,16.954509580851965,18.8811652301643
155,ESO358-059                    ,J034503.6-355822,3,0.8993564035802148,20.09262466846414,0.6387816496593809,0.868267527766911,0.9635279810198806,19.427561238640177,21.206088835060804
156,ESO358-063                    ,J034619.0-345637,4,2.575282558452283,17.627166938793348,1.7501235895540914,2.57677533459953,2.5861313910834456,15.206614833899346,20.536279921190733
157,ESO359-003                    ,J035200.9-332803,4,2.1041082197875323,13.563715617642469,1.3809162875132963,2.2672017195719008,2.0934720986653708,11.564551689480213,15.905224856238055
158,ESO361-015                    ,J045157.4-331045,3,1.9133363948441773,16.444294980331367,1.9758767453063077,2.114993608713993,2.3575721753889023,14.595508688764903,18.590744274281644
159,ESO362-011                    ,J051639.6-370606,3,2.0999592523875514,16.28367166776608,1.935265235161488,2.6974902818293365,2.495252865972462,14.390636259983836,18.78948425932446
160,ESO362-019                    ,J052104.1-365722,3,1.9858473558020648,17.100195729061603,2.056689105513661,2.115784971362578,2.4302509039143425,15.22810582755401,19.45524680601903
161,ESO372-016                    ,J092100.6-331129,3,4.211622378401429,33.69955345763052,4.060381945719123,4.9793706481462054,5.016827433370797,29.785281009279032,38.54646112328564
162,ESO373-008                    ,J093321.5-330200,2,0.5641764987747064,10.059042715560462,1.230592928056286,1.3128307415823912,1.184119867749217,9.379844327634238,10.698002470915199
163,ESO373-019                    ,J094028.4-325035,2,5.084956506670508,44.37490809954073,6.735067087176521,16.290385663450724,8.486032611672078,38.7193985017393,49.81717431696476
164,ESO373-021                    ,J094353.4-343333,2,4.303180615731839,44.71287250062147,5.718023276061148,13.409953244537228,7.1199669535579195,39.87724620050681,49.172880296173595
165,ESO374-003                    ,J095157.4-330425,2,2.265305312806949,30.42315069807077,4.758987084289641,5.228923922879388,4.548750566095196,27.741805918214727,32.93273682133283
166,ESO375-026                    ,J102702.5-361341,3,4.505621098239058,38.81659520672278,4.6775443552805305,4.8992870753826026,5.526794388848722,34.33012455799622,43.78206379894365
167,ESO376-023                    ,J105133.7-352831,2,5.407441134352516,73.66423919978789,11.615093839610205,11.98987025914017,11.297724363173913,67.22066194948475,79.91169169909334
168,ESO377-010                    ,J110631.8-373911,3,4.547449100012236,38.92158712008311,4.689802689128664,4.905666551691912,5.6604684129448195,34.55014235883964,44.21934332004694
169,ESO377-021                    ,J111056.6-355901,3,4.270248779468621,35.377864121844965,4.140709657749829,4.926776688390685,5.075692826931624,31.55032179274106,40.5166273306344
170,ESO377-031                    ,J111601.0-335805,3,5.311007517396686,44.63886099226512,5.288114970655128,6.418957838809664,6.455234550032925,39.45935292955298,50.6139656099488
171,ESO378-003                    ,J112804.0-363233,3,4.336305663702864,36.40707866555081,4.260320473739991,5.080963850702838,5.203391107703768,32.536724145470956,41.630517339925596
172,ESO379-006                    ,J115303.3-363819,3,4.999780324244279,33.98547328955302,3.993944987875063,7.355493402837058,5.719820744879296,29.462777674867063,39.7309947322473
173,ESO379-007                    ,J115443.2-333332,2,0.11500128888639272,5.3595142450257,0.1424208031324493,0.17699442043685315,0.16841161207812747,5.272293513930591,5.465227857707327
174,ESO380-006                    ,J121534.2-353747,3,4.234094164370213,31.351497465738206,1.0515078772861977,2.1172011006894773,3.2521767223856988,29.642119473781477,37.90895149804287
175,ESO380-019                    ,J122202.3-354734,3,4.71870855279652,37.52389857758906,4.470085825445276,5.640024535799795,5.533878670977806,33.29343382389488,43.19684189752409
176,ESO380-023                    ,J122319.8-372258,2,3.9511937490363085,53.645270753212465,8.390287088257725,8.661010837646801,8.051296444658801,48.93934847895285,58.00909262824811
177,ESO380-025                    ,J122434.2-352436,2,2.0913046963099458,23.947184943839414,3.0707603116300515,6.618183096661467,3.5951410274646545,21.55416670753315,26.160307986131283
178,ESO381-014                    ,J124409.6-363039,3,4.937253802873621,42.98535627847466,5.06164167344345,5.0755145443904235,6.003486119771331,38.369359616336105,48.67683407299505
179,ESO381-018                    ,J124442.5-355800,3,0.14366318557993113,5.435693050733978,0.08735587796683782,0.08924147389287487,0.11839903215424344,5.312849890281895,5.539393444222438
180,ESO381-020                    ,J124600.4-335017,3,0.11185875904420321,5.473197446193276,0.08646708974162871,0.08688081023657743,0.11096230996695487,5.376365425396205,5.577915432886004
181,ESO381-051                    ,J130207.5-330714,2,4.483295201327858,60.38732755678734,9.544298957327474,10.176274640339363,9.070769760292013,55.193430275582195,65.32298377540909
182,ESO382-041                    ,J131928.8-350605,4,5.634289449070044,30.164331779150263,3.1113964747159346,6.990742668367312,5.4714261255270005,24.889369857700782,36.52868407247719
183,ESO383-005                    ,J132923.6-341617,2,3.8977959090368652,50.10402697685474,7.956602115220152,9.634726898469328,7.845994750642858,45.50668059080626,54.53213059141553
184,ESO383-032                    ,J133523.0-340939,8,8.361552133711173,96.02035527141041,0.7009982011453129,7.902445331214168,7.608052136880175,88.11487654188603,104.58494328936663
185,ESO383-067                    ,J134338.6-325504,2,3.293023065710526,43.63967735026103,6.931480432249683,7.879506632214338,6.7604086623947435,39.69432444019723,47.41179653454801
186,ESO383-087                    ,J134917.5-360348,2,0.009331604655085481,3.1913772611870206,0.02080730931094401,0.02080730931094401,0.01986752310543787,3.1803780234746357,3.202189231720821
187,ESO383-088                    ,J134933.5-330409,2,3.9538203289698326,53.18942888393368,8.277042437291422,8.909544481925936,8.02486116293808,48.306888290446224,57.57804156549273
188,ESO384-016                    ,J135701.4-351959,4,0.19935493111781008,4.458585340998059,0.04226790721691354,0.14370841384802605,0.09998701101259096,4.182608873180944,4.557879502383599
189,ESO385-008                    ,J141904.4-345105,2,4.130540787388533,56.11189062480372,8.892476432561434,9.179403987703925,8.537293947781727,51.2860893414893,60.90653133738808
190,ESO385-032                    ,J143012.0-365751,3,4.426304765571425,37.047426858641344,4.432574437835209,5.157129154880529,5.398182592730712,32.91293334115287,42.320965662418395
191,ESO387-026                    ,J152046.9-365601,3,5.676268038336968,56.989838932342465,2.771238641771584,3.0547015246198974,5.021800150296915,51.324809713616105,61.94342536375223
192,ESO396-007                    ,J185422.2-343641,3,8.23403824107021,70.99385890194685,4.757439628488705,8.767899192102007,9.043167552873864,61.07869958021438,76.92304728541586
193,ESO397-018                    ,J192410.8-351052,2,4.718148359964927,65.11599023100622,10.265577323908152,10.75661991026471,9.874182620538946,59.594976570670404,70.46208752773192
194,ESO400-025                    ,J202738.0-325727,2,2.3956139059838515,31.61131585647236,4.932368434463828,5.2589651729119415,4.814417521662984,28.789111003763132,34.26130013333062
195,ESO403-017                    ,J214407.0-361048,3,2.643655558804512,22.922422319252533,2.766629811142616,2.796729426669904,3.2287627056971395,20.38005114085963,25.98694018948363
196,ESO403-031                    ,J214804.1-364623,2,2.3566079808681692,32.48512397802681,5.131012240805559,5.334662057698118,4.842697340829253,29.699990873356292,35.137502946573065
197,ESO404-017                    ,J220055.9-351713,3,5.199321548794389,42.68107276161772,5.099183165876922,6.106506889529093,6.262088984950747,37.9525313863564,48.97232335330473
198,ESO404-018                    ,J220110.2-323443,3,4.015281561638405,30.57430091554637,3.6346883694528795,5.26511285430571,4.707054808725651,27.04125736653565,35.47088880198296
199,ESO404-027                    ,J220347.8-321705,3,4.058075854277667,34.394848351897465,4.1368644117843605,4.425070237118018,4.956441917634109,30.791114677379728,39.27868198273529
200,ESO407-007                    ,J230939.4-362512,4,4.0139069408056,27.75586595740653,2.8110426453798176,3.7597985456673997,4.030287047823183,23.850641856312542,32.055887659891525
201,ESO407-009                    ,J231244.9-371228,2,1.991836655977509,27.2612131962496,4.270690832022517,4.313691219955924,4.1114293740824275,24.87190012956415,29.446000404318834
202,ESO407-014                    ,J231739.5-344727,3,4.131307926777403,34.272374587439316,4.110778465498181,4.7702633817252735,5.0340868784142225,30.475373021507128,39.18070520830987
203,ESO407-018                    ,J232627.9-322319,6,0.07755162555370014,2.2220610480617005,0.035675879191089645,0.050141372256431026,0.06567789814441465,2.1425145874013976,2.2966032106747583
204,ESO410-005                    ,J001531.2-321050,8,0.05644259719820297,1.9413196133720374,0.012045402782219964,0.024778432027863062,0.03592084498367668,1.8983895085351923,1.9994187927897928
205,ESO418-008                    ,J033130.7-301248,3,2.7679466913372566,21.08250149053394,2.582108650649473,3.8501081926048806,3.268091946662657,18.471692484602972,24.238793167298294
